"","HZ","low_bin","high_bin","date","chips","expert","institution","last.in.field","experience.ide","p","chips.all.experts","p.all.experts","expert.date","forecast.month"
"3216","MANDIMA",44,46,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019","January 2020"
"3217","MANDIMA",44,46,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019","January 2020"
"3218","MANDIMA",44,46,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019","January 2020"
"3219","MANDIMA",46,48,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019","January 2020"
"3220","MANDIMA",46,48,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019","January 2020"
"3221","MANDIMA",46,48,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019","January 2020"
"3222","MANDIMA",46,48,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019","January 2020"
"3223","MANDIMA",46,48,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019","January 2020"
"3224","MANDIMA",46,48,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019","January 2020"
"3225","MANDIMA",46,48,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019","January 2020"
"3226","MANDIMA",46,48,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019","January 2020"
"3227","MANDIMA",48,50,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019","January 2020"
"3228","MANDIMA",48,50,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019","January 2020"
"3229","MANDIMA",48,50,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019","January 2020"
"3230","MANDIMA",48,50,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019","January 2020"
"3231","MANDIMA",48,50,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019","January 2020"
"3232","MANDIMA",48,50,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019","January 2020"
"3233","MANDIMA",48,50,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019","January 2020"
"3234","MANDIMA",48,50,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019","January 2020"
"3235","MANDIMA",6,8,"19-12-2019",4,"5","WHO",">2 weeks ago","<5 years",0.2,27,0.16875,"expert 5 19-12-2019","January 2020"
"3236","MANDIMA",6,8,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,27,0.16875,"expert 11 23-12-2019","January 2020"
"3237","MANDIMA",6,8,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,27,0.16875,"expert 10 17-12-2019","January 2020"
"3238","MANDIMA",6,8,"23-12-2019",4,"8","MSF","<2 weeks ago",">5 years",0.2,27,0.16875,"expert 8 23-12-2019","January 2020"
"3239","MANDIMA",6,8,"23-12-2019",4,"9","MSF",">2 weeks ago",">5 years",0.2,27,0.16875,"expert 9 23-12-2019","January 2020"
"3240","MANDIMA",6,8,"19-12-2019",7,"2","WHO","<2 weeks ago",">5 years",0.35,27,0.16875,"expert 2 19-12-2019","January 2020"
"3241","MANDIMA",6,8,"17-12-2019",4,"1","LSHTM",">2 weeks ago",">5 years",0.2,27,0.16875,"expert 1 17-12-2019","January 2020"
"3242","MANDIMA",6,8,"18-12-2019",4,"4","WHO","never",">5 years",0.2,27,0.16875,"expert 4 18-12-2019","January 2020"
"3243","MANDIMA",8,10,"23-12-2019",2,"9","MSF",">2 weeks ago",">5 years",0.1,19,0.11875,"expert 9 23-12-2019","January 2020"
"3244","MANDIMA",8,10,"18-12-2019",4,"4","WHO","never",">5 years",0.2,19,0.11875,"expert 4 18-12-2019","January 2020"
"3245","MANDIMA",8,10,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,19,0.11875,"expert 11 23-12-2019","January 2020"
"3246","MANDIMA",8,10,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,19,0.11875,"expert 10 17-12-2019","January 2020"
"3247","MANDIMA",8,10,"17-12-2019",3,"1","LSHTM",">2 weeks ago",">5 years",0.15,19,0.11875,"expert 1 17-12-2019","January 2020"
"3248","MANDIMA",8,10,"19-12-2019",1,"5","WHO",">2 weeks ago","<5 years",0.05,19,0.11875,"expert 5 19-12-2019","January 2020"
"3249","MANDIMA",8,10,"23-12-2019",3,"8","MSF","<2 weeks ago",">5 years",0.15,19,0.11875,"expert 8 23-12-2019","January 2020"
"3250","MANDIMA",8,10,"19-12-2019",6,"2","WHO","<2 weeks ago",">5 years",0.3,19,0.11875,"expert 2 19-12-2019","January 2020"
"3251","OICHA",0,2,"17-12-2019",1,"1","LSHTM",">2 weeks ago",">5 years",0.05,55,0.34375,"expert 1 17-12-2019","January 2020"
"3252","OICHA",0,2,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,55,0.34375,"expert 11 23-12-2019","January 2020"
"3253","OICHA",0,2,"19-12-2019",17,"5","WHO",">2 weeks ago","<5 years",0.85,55,0.34375,"expert 5 19-12-2019","January 2020"
"3254","OICHA",0,2,"19-12-2019",9,"2","WHO","<2 weeks ago",">5 years",0.45,55,0.34375,"expert 2 19-12-2019","January 2020"
"3255","OICHA",0,2,"18-12-2019",1,"4","WHO","never",">5 years",0.05,55,0.34375,"expert 4 18-12-2019","January 2020"
"3256","OICHA",0,2,"23-12-2019",7,"8","MSF","<2 weeks ago",">5 years",0.35,55,0.34375,"expert 8 23-12-2019","January 2020"
"3257","OICHA",0,2,"17-12-2019",16,"10","WHO","<2 weeks ago","<5 years",0.8,55,0.34375,"expert 10 17-12-2019","January 2020"
"3258","OICHA",0,2,"23-12-2019",4,"9","MSF",">2 weeks ago",">5 years",0.2,55,0.34375,"expert 9 23-12-2019","January 2020"
"3259","OICHA",10,12,"19-12-2019",1,"2","WHO","<2 weeks ago",">5 years",0.05,13,0.08125,"expert 2 19-12-2019","January 2020"
"3260","OICHA",10,12,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,13,0.08125,"expert 9 23-12-2019","January 2020"
"3261","OICHA",10,12,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,13,0.08125,"expert 10 17-12-2019","January 2020"
"3262","OICHA",10,12,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,13,0.08125,"expert 5 19-12-2019","January 2020"
"3263","OICHA",10,12,"17-12-2019",2,"1","LSHTM",">2 weeks ago",">5 years",0.1,13,0.08125,"expert 1 17-12-2019","January 2020"
"3264","OICHA",10,12,"23-12-2019",1,"8","MSF","<2 weeks ago",">5 years",0.05,13,0.08125,"expert 8 23-12-2019","January 2020"
"3265","OICHA",10,12,"18-12-2019",2,"4","WHO","never",">5 years",0.1,13,0.08125,"expert 4 18-12-2019","January 2020"
"3266","OICHA",10,12,"23-12-2019",7,"11","WHO","<2 weeks ago","<5 years",0.35,13,0.08125,"expert 11 23-12-2019","January 2020"
"3267","OICHA",12,14,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,6,0.0375,"expert 10 17-12-2019","January 2020"
"3268","OICHA",12,14,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,6,0.0375,"expert 5 19-12-2019","January 2020"
"3269","OICHA",12,14,"17-12-2019",1,"1","LSHTM",">2 weeks ago",">5 years",0.05,6,0.0375,"expert 1 17-12-2019","January 2020"
"3270","OICHA",12,14,"23-12-2019",2,"11","WHO","<2 weeks ago","<5 years",0.1,6,0.0375,"expert 11 23-12-2019","January 2020"
"3271","OICHA",12,14,"18-12-2019",3,"4","WHO","never",">5 years",0.15,6,0.0375,"expert 4 18-12-2019","January 2020"
"3272","OICHA",12,14,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,6,0.0375,"expert 9 23-12-2019","January 2020"
"3273","OICHA",12,14,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,6,0.0375,"expert 8 23-12-2019","January 2020"
"3274","OICHA",12,14,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,6,0.0375,"expert 2 19-12-2019","January 2020"
"3275","OICHA",14,16,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019","January 2020"
"3276","OICHA",14,16,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019","January 2020"
"3277","OICHA",14,16,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019","January 2020"
"3278","OICHA",14,16,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019","January 2020"
"3279","OICHA",14,16,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019","January 2020"
"3280","OICHA",14,16,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019","January 2020"
"3281","OICHA",14,16,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019","January 2020"
"3282","OICHA",14,16,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019","January 2020"
"3283","OICHA",16,18,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019","January 2020"
"3284","OICHA",16,18,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019","January 2020"
"3285","OICHA",16,18,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019","January 2020"
"3286","OICHA",16,18,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019","January 2020"
"3287","OICHA",16,18,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019","January 2020"
"3288","OICHA",16,18,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019","January 2020"
"3289","OICHA",16,18,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019","January 2020"
"3290","OICHA",16,18,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019","January 2020"
"3291","OICHA",18,20,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019","January 2020"
"3292","OICHA",18,20,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019","January 2020"
"3293","OICHA",18,20,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019","January 2020"
"3294","OICHA",18,20,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019","January 2020"
"3295","OICHA",18,20,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019","January 2020"
"3296","OICHA",18,20,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019","January 2020"
"3297","OICHA",18,20,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019","January 2020"
"3298","OICHA",18,20,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019","January 2020"
"3299","OICHA",2,4,"19-12-2019",5,"2","WHO","<2 weeks ago",">5 years",0.25,37,0.23125,"expert 2 19-12-2019","January 2020"
"3300","OICHA",2,4,"17-12-2019",4,"10","WHO","<2 weeks ago","<5 years",0.2,37,0.23125,"expert 10 17-12-2019","January 2020"
"3301","OICHA",2,4,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,37,0.23125,"expert 11 23-12-2019","January 2020"
"3302","OICHA",2,4,"19-12-2019",3,"5","WHO",">2 weeks ago","<5 years",0.15,37,0.23125,"expert 5 19-12-2019","January 2020"
"3303","OICHA",2,4,"23-12-2019",11,"9","MSF",">2 weeks ago",">5 years",0.55,37,0.23125,"expert 9 23-12-2019","January 2020"
"3304","OICHA",2,4,"18-12-2019",6,"4","WHO","never",">5 years",0.3,37,0.23125,"expert 4 18-12-2019","January 2020"
"3305","OICHA",2,4,"17-12-2019",3,"1","LSHTM",">2 weeks ago",">5 years",0.15,37,0.23125,"expert 1 17-12-2019","January 2020"
"3306","OICHA",2,4,"23-12-2019",5,"8","MSF","<2 weeks ago",">5 years",0.25,37,0.23125,"expert 8 23-12-2019","January 2020"
"3307","OICHA",20,22,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019","January 2020"
"3308","OICHA",20,22,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019","January 2020"
"3309","OICHA",20,22,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019","January 2020"
"3310","OICHA",20,22,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019","January 2020"
"3311","OICHA",20,22,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019","January 2020"
"3312","OICHA",20,22,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019","January 2020"
"3313","OICHA",20,22,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019","January 2020"
"3314","OICHA",20,22,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019","January 2020"
"3315","OICHA",22,24,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019","January 2020"
"3316","OICHA",22,24,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019","January 2020"
"3317","OICHA",22,24,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019","January 2020"
"3318","OICHA",22,24,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019","January 2020"
"3319","OICHA",22,24,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019","January 2020"
"3320","OICHA",22,24,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019","January 2020"
"3321","OICHA",22,24,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019","January 2020"
"3322","OICHA",22,24,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019","January 2020"
"3323","OICHA",24,26,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019","January 2020"
"3324","OICHA",24,26,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019","January 2020"
"3325","OICHA",24,26,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019","January 2020"
"3326","OICHA",24,26,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019","January 2020"
"3327","OICHA",24,26,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019","January 2020"
"3328","OICHA",24,26,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019","January 2020"
"3329","OICHA",24,26,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019","January 2020"
"3330","OICHA",24,26,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019","January 2020"
"3331","OICHA",26,28,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019","January 2020"
"3332","OICHA",26,28,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019","January 2020"
"3333","OICHA",26,28,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019","January 2020"
"3334","OICHA",26,28,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019","January 2020"
"3335","OICHA",26,28,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019","January 2020"
"3336","OICHA",26,28,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019","January 2020"
"3337","OICHA",26,28,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019","January 2020"
"3338","OICHA",26,28,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019","January 2020"
"3339","OICHA",28,30,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019","January 2020"
"3340","OICHA",28,30,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019","January 2020"
"3341","OICHA",28,30,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019","January 2020"
"3342","OICHA",28,30,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019","January 2020"
"3343","OICHA",28,30,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019","January 2020"
"3344","OICHA",28,30,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019","January 2020"
"3345","OICHA",28,30,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019","January 2020"
"3346","OICHA",28,30,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019","January 2020"
"3347","OICHA",30,32,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019","January 2020"
"3348","OICHA",30,32,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019","January 2020"
"3349","OICHA",30,32,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019","January 2020"
"3350","OICHA",30,32,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019","January 2020"
"3351","OICHA",30,32,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019","January 2020"
"3352","OICHA",30,32,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019","January 2020"
"3353","OICHA",30,32,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019","January 2020"
"3354","OICHA",30,32,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019","January 2020"
"3355","OICHA",32,34,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019","January 2020"
"3356","OICHA",32,34,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019","January 2020"
"3357","OICHA",32,34,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019","January 2020"
"3358","OICHA",32,34,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019","January 2020"
"3359","OICHA",32,34,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019","January 2020"
"3360","OICHA",32,34,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019","January 2020"
"3361","OICHA",32,34,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019","January 2020"
"3362","OICHA",32,34,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019","January 2020"
"3363","OICHA",34,36,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019","January 2020"
"3364","OICHA",34,36,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019","January 2020"
"3365","OICHA",34,36,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019","January 2020"
"3366","OICHA",34,36,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019","January 2020"
"3367","OICHA",34,36,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019","January 2020"
"3368","OICHA",34,36,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019","January 2020"
"3369","OICHA",34,36,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019","January 2020"
"3370","OICHA",34,36,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019","January 2020"
"3371","OICHA",36,38,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019","January 2020"
"3372","OICHA",36,38,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019","January 2020"
"3373","OICHA",36,38,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019","January 2020"
"3374","OICHA",36,38,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019","January 2020"
"3375","OICHA",36,38,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019","January 2020"
"3376","OICHA",36,38,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019","January 2020"
"3377","OICHA",36,38,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019","January 2020"
"3378","OICHA",36,38,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019","January 2020"
"3379","OICHA",38,40,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019","January 2020"
"3380","OICHA",38,40,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019","January 2020"
"3381","OICHA",38,40,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019","January 2020"
"3382","OICHA",38,40,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019","January 2020"
"3383","OICHA",38,40,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019","January 2020"
"3384","OICHA",38,40,"18-12-2019",0,"4","WHO","never",">5 years",0,0,0,"expert 4 18-12-2019","January 2020"
"3385","OICHA",38,40,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019","January 2020"
"3386","OICHA",38,40,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019","January 2020"
"3387","OICHA",4,6,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,23,0.14375,"expert 5 19-12-2019","January 2020"
"3388","OICHA",4,6,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,23,0.14375,"expert 10 17-12-2019","January 2020"
"3389","OICHA",4,6,"23-12-2019",3,"11","WHO","<2 weeks ago","<5 years",0.15,23,0.14375,"expert 11 23-12-2019","January 2020"
"3390","OICHA",4,6,"23-12-2019",3,"8","MSF","<2 weeks ago",">5 years",0.15,23,0.14375,"expert 8 23-12-2019","January 2020"
"3391","OICHA",4,6,"18-12-2019",5,"4","WHO","never",">5 years",0.25,23,0.14375,"expert 4 18-12-2019","January 2020"
"3392","OICHA",4,6,"19-12-2019",3,"2","WHO","<2 weeks ago",">5 years",0.15,23,0.14375,"expert 2 19-12-2019","January 2020"
"3393","OICHA",4,6,"17-12-2019",5,"1","LSHTM",">2 weeks ago",">5 years",0.25,23,0.14375,"expert 1 17-12-2019","January 2020"
"3394","OICHA",4,6,"23-12-2019",4,"9","MSF",">2 weeks ago",">5 years",0.2,23,0.14375,"expert 9 23-12-2019","January 2020"
"3395","OICHA",40,42,"23-12-2019",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 23-12-2019","January 2020"
"3396","OICHA",40,42,"19-12-2019",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 19-12-2019","January 2020"
"3397","OICHA",40,42,"23-12-2019",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 23-12-2019","January 2020"
"3398","OICHA",40,42,"23-12-2019",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 23-12-2019","January 2020"
"3399","OICHA",40,42,"17-12-2019",0,"10","WHO","<2 weeks ago","<5 years",0,0,0,"expert 10 17-12-2019","January 2020"
"3400","OICHA",40,42,"19-12-2019",0,"2","WHO","<2 weeks ago",">5 years",0,0,0,"expert 2 19-12-2019","January 2020"
"3401","OICHA",40,42,"17-12-2019",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 17-12-2019","January 2020"
